id_transaccion,fecha_venta,producto,cantidad,precio_unitario,cliente_id,provincia,metodo_pago,vendedor,costo_envio
TRX-10694,2023-02-11,Vino Chardonnay,14,6464.76,CLI-697,San Juan,,Marta Gómez,985.33
TRX-11278,2023-05-07,Syrah,11,6383.34,CLI-943,Catamarca,Tarjeta de Crédito,Juan Pérez,1327.85
TRX-11655,2023-02-02,Syrah,11,6601.24,CLI-1478,Salta,App Mobile,Marta Gómez,326.03
TRX-11621,2023-06-09,Vino Malbec,23,2917.43,CLI-827,Salta,,Ana García,1115.32
TRX-11799,2023-06-15,Cabernet Sauvignon,3,6113.59,CLI-1411,Mendoza,Transferencia,Luis Rodriguez,1379.29
TRX-10987,2023-05-20,Bonarda,17,4097.34,CLI-1062,Mendoza,Efectivo,Ana García,410.11
TRX-10067,2023-04-01,Espumante,16,10009.8,CLI-1467,Neuquén,Tarjeta de Crédito,Luis Rodriguez,290.91
TRX-11731,2023-07-18,Vino Blend,24,4833.74,CLI-648,Neuquén,,Soporte Ventas,795.88
TRX-12186,2024-01-05,Vino Blend,13,10099.24,CLI-1109,Catamarca,Transferencia,Soporte Ventas,1488.87
TRX-11762,2024-02-01,Bonarda,4,4162.19,CLI-1389,San Juan,Transferencia,Soporte Ventas,230.28
TRX-10820,2023-12-25,Vino Chardonnay,9,3398.54,CLI-629,La Rioja,Transferencia,Juan Pérez,938.66
TRX-11226,2023-04-04,Espumante,16,7493.18,CLI-548,Salta,Efectivo,Marta Gómez,1335.6
TRX-11677,2023-06-04,Espumante,18,2376.9,CLI-849,La Rioja,Tarjeta de Crédito,Marta Gómez,404.58
TRX-12207,27/10/2023,Vino Blend,24,11030.58,CLI-1221,La Rioja,Tarjeta de Crédito,Marta Gómez,704.31
TRX-10285,2023-01-31,Vino Malbec,16,7992.99,CLI-1195,Catamarca,,Ana García,388.7
TRX-11852,2023-11-20,Vino Malbec,20,5956.2,CLI-1271,Salta,,Luis Rodriguez,1039.86
TRX-11460,2023-10-21,Vino Rosado,17,7470.79,CLI-640,Neuquén,Tarjeta de Crédito,Marta Gómez,1112.64
TRX-10933,2023-12-23,Cabernet Sauvignon,13,4817.78,CLI-1338,Neuquén,App Mobile,Marta Gómez,566.26
TRX-11143,2023-06-03,Bonarda,15,10586.33,CLI-670,Mendoza,Tarjeta de Crédito,Juan Pérez,561.95
TRX-10397,2023-07-28,Vino Blend,12,10016.72,CLI-847,Neuquén,Efectivo,Marta Gómez,1487.51
TRX-10786,2024-03-02,Vino Blend,22,5584.62,CLI-658,Salta,,Luis Rodriguez,815.92
TRX-11531,2023-02-27,Vino Rosado,15,6880.26,CLI-1108,Salta,,Juan Pérez,569.72
TRX-10632,2023-03-21,Vino Blend,12,5946.18,CLI-578,La Rioja,App Mobile,Luis Rodriguez,1068.76
TRX-11398,2024-02-06,Cabernet Sauvignon,6,5402.32,CLI-1254,Catamarca,Transferencia,Soporte Ventas,374.72
TRX-11659,2023-04-18,Bonarda,7,6800.38,CLI-693,Salta,App Mobile,Soporte Ventas,381.7
TRX-10979,2023-08-18,Bonarda,4,7380.59,CLI-709,Neuquén,Transferencia,Marta Gómez,1142.79
TRX-11298,2023-06-18,Bonarda,1,5269.42,CLI-561,Salta,Efectivo,Luis Rodriguez,1452.82
TRX-12327,2024-03-20,Vino Blend,9,8981.02,CLI-792,Mendoza,Transferencia,Luis Rodriguez,383.52
TRX-10082,2023-08-01,,17,6118.48,CLI-522,San Juan,App Mobile,Soporte Ventas,254.53
TRX-12244,2023-04-22,Cabernet Sauvignon,10,6265.51,CLI-724,Neuquén,Efectivo,Luis Rodriguez,860.09
TRX-11034,2024-02-21,Vino Blend,19,9817.17,CLI-1179,Salta,Tarjeta de Crédito,Marta Gómez,1074.61
TRX-11750,2023-01-27,Vino Rosado,22,5515.9,CLI-1022,Catamarca,Efectivo,Juan Pérez,534.21
TRX-10153,2023-06-01,Cabernet Sauvignon,22,4308.97,CLI-526,Neuquén,Efectivo,Juan Pérez,390.86
TRX-12353,2023-02-02,Cabernet Sauvignon,6,3130.06,CLI-886,Neuquén,App Mobile,Luis Rodriguez,576.32
TRX-10423,2023-07-28,Syrah,3,7894.8,CLI-1446,San Juan,,Soporte Ventas,1145.47
TRX-10280,2024-03-12,Syrah,15,9320.55,CLI-1177,Mendoza,Efectivo,Marta Gómez,565.53
TRX-11904,2023-01-15,Cabernet Sauvignon,2,5411.85,CLI-969,Salta,App Mobile,Juan Pérez,1311.54
TRX-10595,2023-07-27,Espumante,4,8875.79,CLI-823,Mendoza,App Mobile,Ana García,1398.81
TRX-11530,2023-04-23,Vino Rosado,11,7451.82,CLI-1426,Mendoza,App Mobile,Marta Gómez,1438.27
TRX-12046,2023-02-06,Vino Malbec,11,2242.29,CLI-615,San Juan,Efectivo,Ana García,465.16
TRX-11565,2023-01-02,Bonarda,3,11569.01,CLI-1230,San Juan,Tarjeta de Crédito,Luis Rodriguez,963.76
TRX-11682,2023-10-02,Vino Chardonnay,3,6684.99,CLI-1204,Neuquén,Tarjeta de Crédito,Soporte Ventas,1292.39
TRX-10839,2024-03-26,Espumante,7,9066.47,CLI-702,Catamarca,Tarjeta de Crédito,Luis Rodriguez,382.39
TRX-10500,2023-07-29,,21,1721.16,CLI-860,Catamarca,Transferencia,Luis Rodriguez,337.36
TRX-10141,2023-08-10,Cabernet Sauvignon,18,11115.33,CLI-534,Salta,Tarjeta de Crédito,Soporte Ventas,257.69
TRX-11377,2023-05-22,Bonarda,11,11194.19,CLI-1234,Mendoza,Efectivo,Ana García,870.17
TRX-11466,2024-01-08,Espumante,19,7944.07,CLI-1263,San Juan,App Mobile,Ana García,712.13
TRX-12204,2023-03-01,Vino Rosado,8,11349.21,CLI-1041,Salta,Tarjeta de Crédito,Luis Rodriguez,551.01
TRX-11138,2023-01-25,Vino Malbec,13,3813.1,CLI-1355,La Rioja,App Mobile,Marta Gómez,894.41
TRX-10844,2023-03-20,Vino Blend,3,7296.44,CLI-1479,Catamarca,Efectivo,Juan Pérez,241.46
TRX-11787,2023-12-16,Vino Malbec,12,6276.15,CLI-612,La Rioja,Tarjeta de Crédito,Marta Gómez,898.79
TRX-10392,2023-11-29,Bonarda,8,6848.21,CLI-907,Catamarca,App Mobile,Marta Gómez,525.15
TRX-10550,2023-01-03,Espumante,19,9708.08,CLI-1136,San Juan,Transferencia,Soporte Ventas,1294.01
TRX-10459,2024-03-22,Espumante,1,1897.21,CLI-801,La Rioja,Transferencia,Marta Gómez,1492.92
TRX-12019,2023-04-29,Vino Chardonnay,13,11255.24,CLI-1165,San Juan,App Mobile,Soporte Ventas,1235.93
TRX-10948,2023-04-09,Bonarda,22,8291.87,CLI-1389,Catamarca,App Mobile,Juan Pérez,681.11
TRX-12324,2023-05-26,Bonarda,19,7633.95,CLI-1476,Salta,Tarjeta de Crédito,Juan Pérez,1443.58
TRX-10532,2024-02-24,Bonarda,12,7862.37,CLI-908,San Juan,Transferencia,Luis Rodriguez,1355.35
TRX-11829,2024-03-04,Espumante,10,10199.31,CLI-505,San Juan,App Mobile,Juan Pérez,265.27
TRX-11838,2024-02-23,Cabernet Sauvignon,1,3009.86,CLI-927,Mendoza,App Mobile,Soporte Ventas,265.44
TRX-11944,2024-02-08,Cabernet Sauvignon,3,11287.35,CLI-1217,San Juan,Tarjeta de Crédito,Soporte Ventas,439.66
TRX-10441,2023-06-05,Vino Blend,14,5105.65,CLI-955,Mendoza,,Marta Gómez,319.87
TRX-11602,2023-11-06,Cabernet Sauvignon,8,5952.03,CLI-1402,La Rioja,App Mobile,Soporte Ventas,833.53
TRX-10639,2023-03-31,Vino Chardonnay,21,9992.25,CLI-1165,Neuquén,Transferencia,Ana García,904.49
TRX-10854,2024-02-27,Espumante,20,3504.49,CLI-1206,Catamarca,Transferencia,Soporte Ventas,829.47
TRX-10967,2023-05-05,Espumante,5,3746.86,CLI-745,Salta,Efectivo,Soporte Ventas,572.33
TRX-12048,2023-01-09,Espumante,24,5650.76,CLI-764,Salta,Transferencia,Soporte Ventas,874.22
TRX-10123,2023-05-09,Syrah,15,8320.69,CLI-1411,La Rioja,App Mobile,Juan Pérez,1050.06
TRX-11683,2023-08-02,Bonarda,20,5923.66,CLI-1317,Mendoza,,Ana García,642.08
TRX-11958,2023-08-07,,24,4718.15,CLI-845,San Juan,Transferencia,Juan Pérez,643.01
TRX-12407,2023-03-17,Vino Chardonnay,15,9971.82,CLI-1310,Catamarca,App Mobile,Luis Rodriguez,974.16
TRX-10155,2024-02-06,Syrah,23,4308.21,CLI-566,La Rioja,Tarjeta de Crédito,Soporte Ventas,913.47
TRX-10935,2023-11-09,Vino Blend,1,1710.4,CLI-1060,San Juan,Efectivo,Ana García,967.41
TRX-10482,2023-11-10,Syrah,12,6516.49,CLI-1208,La Rioja,Efectivo,Juan Pérez,370.57
TRX-11089,2023-01-08,Espumante,22,8925.79,CLI-551,Neuquén,Transferencia,Marta Gómez,673.58
TRX-11953,2023-01-13,Espumante,21,6991.45,CLI-1046,Mendoza,,Marta Gómez,713.57
TRX-10723,2023-02-16,Espumante,23,5357.27,CLI-1288,Catamarca,App Mobile,Juan Pérez,837.29
TRX-10288,2024-01-18,Vino Rosado,7,10019.24,CLI-1330,La Rioja,Transferencia,Juan Pérez,882.03
TRX-10930,2023-07-12,Bonarda,4,9054.8,CLI-1165,San Juan,Tarjeta de Crédito,Soporte Ventas,1311.69
TRX-11674,2023-03-06,Syrah,4,10669.3,CLI-567,Salta,Transferencia,Marta Gómez,447.74
TRX-12326,2024-03-11,Vino Malbec,12,3853.46,CLI-1222,Mendoza,,Juan Pérez,1116.89
TRX-11098,2023-09-10,Espumante,23,2657.37,CLI-1162,NEUQUÉN,Transferencia,Soporte Ventas,1166.69
TRX-12433,2023-09-17,Vino Blend,11,11642.92,CLI-529,Mendoza,Tarjeta de Crédito,Juan Pérez,1148.74
TRX-10337,2023-10-28,Vino Malbec,5,3038.75,CLI-541,Salta,App Mobile,Marta Gómez,1184.22
TRX-10942,2023-06-17,Vino Blend,7,1515.94,CLI-842,Mendoza,Efectivo,Soporte Ventas,425.26
TRX-10040,2023-11-23,Cabernet Sauvignon,22,11205.18,CLI-1280,La Rioja,App Mobile,Soporte Ventas,1377.34
TRX-11715,2023-02-02,Espumante,15,10938.78,CLI-1179,Neuquén,Efectivo,Juan Pérez,1228.9
TRX-11698,11/07/2023,Vino Rosado,2,3970.78,CLI-1085,San Juan,,Marta Gómez,516.34
TRX-10980,2024-02-14,Vino Blend,8,10601.13,CLI-909,CATAMARCA,Efectivo,Soporte Ventas,1237.7
TRX-11440,2023-09-07,Vino Chardonnay,5,6744.07,CLI-932,Mendoza,Efectivo,Juan Pérez,1189.85
TRX-10189,2023-02-05,Syrah,22,7767.26,CLI-647,Neuquén,Efectivo,Marta Gómez,1074.19
TRX-11241,2023-11-07,Syrah,13,8775.0,CLI-576,Salta,Efectivo,Ana García,237.16
TRX-10985,2024-03-03,Syrah,17,5914.85,CLI-1393,Mendoza,Efectivo,Ana García,667.11
TRX-11821,2023-05-19,Vino Malbec,16,11287.81,CLI-1228,Salta,Efectivo,Ana García,911.9
TRX-11427,2024-01-19,Vino Rosado,3,5215.17,CLI-595,Catamarca,Transferencia,Ana García,934.12
TRX-12288,2023-05-04,Vino Malbec,21,8071.96,CLI-1079,Catamarca,Efectivo,Ana García,670.58
TRX-11154,2023-06-08,Vino Chardonnay,14,4339.97,CLI-628,Catamarca,Efectivo,Luis Rodriguez,482.93
TRX-10981,2023-05-06,Vino Malbec,13,11261.52,CLI-1114,Salta,Tarjeta de Crédito,Ana García,793.37
TRX-11249,2023-07-10,Cabernet Sauvignon,19,2978.84,CLI-1227,Salta,Efectivo,Soporte Ventas,831.24
TRX-12496,2024-01-06,Vino Malbec,7,1890.98,CLI-1020,Salta,,Luis Rodriguez,290.99
TRX-11387,2023-10-02,Espumante,4,3312.31,CLI-985,Salta,Transferencia,Luis Rodriguez,1051.27
TRX-11473,2023-11-15,Vino Rosado,16,7193.77,CLI-667,Neuquén,Transferencia,Luis Rodriguez,1194.41
TRX-11418,2023-01-31,Cabernet Sauvignon,13,2208.11,CLI-522,Salta,,Luis Rodriguez,210.96
TRX-10645,2024-02-28,Espumante,15,10063.82,CLI-1101,San Juan,,Marta Gómez,1042.82
TRX-11457,2023-09-17,Vino Blend,4,2039.94,CLI-1380,Salta,App Mobile,Juan Pérez,907.75
TRX-11395,2023-09-03,Vino Malbec,2,5290.95,CLI-983,San Juan,App Mobile,Juan Pérez,600.7
TRX-10264,2023-05-29,Bonarda,21,11318.43,CLI-1211,San Juan,Transferencia,Soporte Ventas,897.11
TRX-12462,2023-02-18,Cabernet Sauvignon,1,11948.68,CLI-827,Neuquén,Tarjeta de Crédito,Marta Gómez,1019.22
TRX-10929,2023-10-15,Syrah,10,2146.88,CLI-835,Salta,Efectivo,Marta Gómez,1181.84
TRX-11939,2023-11-27,Espumante,16,10647.45,CLI-534,Salta,,Juan Pérez,671.73
TRX-12178,2023-11-15,Cabernet Sauvignon,23,7107.77,CLI-1229,Mendoza,Transferencia,Luis Rodriguez,1123.22
TRX-11560,2023-06-01,Vino Chardonnay,11,4986.94,CLI-1183,La Rioja,Efectivo,Juan Pérez,1200.31
TRX-10246,2023-06-16,Vino Malbec,10,9676.24,CLI-551,Catamarca,Efectivo,Luis Rodriguez,449.72
TRX-11594,2023-02-23,,6,11257.39,CLI-1220,La Rioja,Tarjeta de Crédito,Luis Rodriguez,1326.67
TRX-11758,2024-03-26,Vino Blend,17,3823.38,CLI-1268,CATAMARCA,App Mobile,Juan Pérez,1492.13
TRX-11529,2023-04-11,Espumante,2,3827.05,CLI-1077,Mendoza,Efectivo,Ana García,1386.37
TRX-11125,2023-09-04,Vino Malbec,1,3863.35,CLI-1289,Neuquén,Transferencia,Marta Gómez,354.12
TRX-10923,2023-05-18,Espumante,8,11693.5,CLI-509,Salta,App Mobile,Marta Gómez,1006.15
TRX-12410,2023-10-19,Vino Blend,12,5775.21,CLI-1294,Salta,Transferencia,Ana García,582.39
TRX-10268,2024-02-21,Cabernet Sauvignon,15,5519.39,CLI-1368,Catamarca,App Mobile,Luis Rodriguez,462.65
TRX-10669,2024-01-20,Vino Malbec,22,5179.12,CLI-767,Salta,App Mobile,Luis Rodriguez,494.54
TRX-11012,2023-02-22,Bonarda,22,3162.06,CLI-632,Mendoza,Transferencia,Juan Pérez,219.15
TRX-11910,2023-02-14,Vino Chardonnay,6,7946.22,CLI-1001,Catamarca,,Marta Gómez,1320.41
TRX-10574,2023-03-03,Vino Malbec,9,9474.28,CLI-1132,La Rioja,Transferencia,Ana García,315.72
TRX-11152,2023-02-19,Vino Rosado,8,5009.06,CLI-1264,Salta,Transferencia,Marta Gómez,660.36
TRX-11930,2023-07-25,Vino Malbec,16,6776.58,CLI-1153,Catamarca,,Soporte Ventas,463.2
TRX-11547,2023-03-06,Vino Chardonnay,23,9936.49,CLI-982,Mendoza,App Mobile,Juan Pérez,234.52
TRX-11810,2023-05-31,Vino Rosado,15,6876.13,CLI-726,Catamarca,Tarjeta de Crédito,Ana García,847.2
TRX-11781,2024-02-16,Bonarda,1,11263.48,CLI-598,Salta,Transferencia,Ana García,1220.06
TRX-12233,2023-07-18,Vino Malbec,17,11792.03,CLI-672,Neuquén,,Luis Rodriguez,962.67
TRX-10687,2023-09-28,Syrah,4,2997.98,CLI-540,Neuquén,Transferencia,Marta Gómez,1424.98
TRX-11915,2023-10-25,Bonarda,3,6733.56,CLI-1486,San Juan,Tarjeta de Crédito,Marta Gómez,1291.91
TRX-10612,2024-01-04,Vino Chardonnay,21,3915.13,CLI-821,Salta,Tarjeta de Crédito,Soporte Ventas,834.39
TRX-12472,2023-06-18,Vino Blend,5,2195.75,CLI-1106,Neuquén,Efectivo,Ana García,744.33
TRX-10039,2023-11-21,Cabernet Sauvignon,21,7568.58,CLI-1489,Catamarca,Transferencia,Juan Pérez,1476.73
TRX-11898,2023-12-05,Vino Malbec,17,3362.84,CLI-1086,Neuquén,Transferencia,Marta Gómez,710.73
TRX-11649,2024-01-14,Vino Blend,9,6809.11,CLI-1389,La Rioja,Tarjeta de Crédito,Ana García,860.81
TRX-12072,2023-04-28,Espumante,24,10125.32,CLI-664,La Rioja,App Mobile,Soporte Ventas,901.83
TRX-10258,2024-02-21,Vino Chardonnay,15,8614.09,CLI-1134,Catamarca,Tarjeta de Crédito,Juan Pérez,1437.69
TRX-10847,2023-06-09,Vino Malbec,3,3215.52,CLI-511,Catamarca,,Marta Gómez,999.76
TRX-10467,2023-09-16,Bonarda,3,5446.82,CLI-596,Catamarca,Tarjeta de Crédito,Marta Gómez,1048.6
TRX-11233,2024-01-16,Syrah,7,8715.47,CLI-1145,Catamarca,,Luis Rodriguez,1189.26
TRX-11127,2023-12-23,Vino Chardonnay,20,10377.54,CLI-1020,Neuquén,,Soporte Ventas,1145.69
TRX-11967,2023-06-03,Vino Malbec,2,3158.58,CLI-1015,San Juan,,Juan Pérez,1242.1
TRX-10558,2023-08-21,Cabernet Sauvignon,20,2570.19,CLI-1342,San Juan,,Juan Pérez,670.06
TRX-10904,2023-01-30,Vino Rosado,1,4291.78,CLI-1447,Neuquén,App Mobile,Marta Gómez,303.91
TRX-10484,2023-10-30,Vino Rosado,16,9240.29,CLI-1233,La Rioja,Tarjeta de Crédito,Luis Rodriguez,389.33
TRX-12211,2024-03-21,Vino Blend,13,,CLI-754,Neuquén,,Soporte Ventas,690.57
TRX-11320,2023-04-27,Vino Blend,23,7744.41,CLI-1424,La Rioja,,Ana García,550.33
TRX-12418,2023-03-08,Vino Rosado,17,2303.22,CLI-1413,La Rioja,App Mobile,Ana García,1137.64
TRX-10007,2023-01-05,Espumante,16,11197.84,CLI-1017,Neuquén,Tarjeta de Crédito,Luis Rodriguez,756.42
TRX-10778,2024-03-09,Cabernet Sauvignon,18,8846.7,CLI-1144,San Juan,App Mobile,Soporte Ventas,1467.22
TRX-10306,2023-08-21,,4,2979.75,CLI-1498,Neuquén,Tarjeta de Crédito,Ana García,363.71
TRX-11450,2023-09-18,Vino Chardonnay,6,5517.61,CLI-1048,Catamarca,,Marta Gómez,415.86
TRX-11201,2023-04-16,Vino Chardonnay,24,4665.96,CLI-1212,Salta,Tarjeta de Crédito,Juan Pérez,762.23
TRX-11814,2023-01-13,Espumante,8,8375.64,CLI-523,Mendoza,App Mobile,Juan Pérez,1053.18
TRX-10773,2023-07-08,Espumante,6,9067.07,CLI-968,Mendoza,Efectivo,Juan Pérez,239.25
TRX-11011,2024-01-17,Vino Blend,8,4503.45,CLI-1303,San Juan,Efectivo,Luis Rodriguez,849.2
TRX-11577,2023-01-19,Bonarda,16,9001.27,CLI-1045,Salta,App Mobile,Soporte Ventas,451.37
TRX-11414,2023-02-26,Syrah,18,4754.16,CLI-929,Neuquén,,Juan Pérez,1072.4
TRX-11991,2023-02-23,Syrah,14,8894.25,CLI-1474,La Rioja,Tarjeta de Crédito,Soporte Ventas,1300.11
TRX-11277,2024-03-12,Cabernet Sauvignon,24,10922.48,CLI-1337,San Juan,Tarjeta de Crédito,Marta Gómez,743.75
TRX-11783,2023-08-18,Bonarda,13,6520.8,CLI-618,San Juan,Tarjeta de Crédito,Luis Rodriguez,736.03
TRX-12113,2024-01-28,Vino Malbec,19,3087.24,CLI-1008,Mendoza,Tarjeta de Crédito,Juan Pérez,1109.67
TRX-10446,20/10/2023,Vino Blend,8,,CLI-506,Neuquén,Transferencia,Ana García,631.13
TRX-10880,2023-09-22,Syrah,15,5446.39,CLI-826,La Rioja,Transferencia,Juan Pérez,999.96
TRX-12105,2023-05-07,Vino Malbec,17,7100.89,CLI-1211,Neuquén,Tarjeta de Crédito,Ana García,263.34
TRX-10781,2023-02-21,,24,2494.31,CLI-967,San Juan,,Soporte Ventas,1101.48
TRX-11749,2023-08-18,Espumante,18,5863.66,CLI-1411,Neuquén,Tarjeta de Crédito,Juan Pérez,1106.22
TRX-12126,2023-09-25,Syrah,19,7099.03,CLI-1490,Catamarca,Transferencia,Soporte Ventas,1464.41
TRX-12260,2023-01-20,Vino Rosado,3,7057.94,CLI-1068,Catamarca,Transferencia,Marta Gómez,629.55
TRX-11678,2023-09-28,Cabernet Sauvignon,16,6950.45,CLI-1386,Mendoza,Efectivo,Ana García,893.22
TRX-12261,2023-05-06,,18,6835.86,CLI-1069,Neuquén,Tarjeta de Crédito,Marta Gómez,306.66
TRX-10883,2023-01-28,Vino Rosado,5,7947.47,CLI-1205,San Juan,,Luis Rodriguez,1093.25
TRX-12440,2023-12-03,Vino Malbec,18,10969.72,CLI-1121,La Rioja,,Juan Pérez,829.33
TRX-11091,2024-02-13,Espumante,20,11298.26,CLI-627,San Juan,Transferencia,Juan Pérez,717.82
TRX-11177,2024-03-09,Vino Rosado,14,4106.01,CLI-1255,Catamarca,Transferencia,Juan Pérez,1441.79
TRX-10531,2023-08-29,Syrah,19,10682.44,CLI-1248,Neuquén,Tarjeta de Crédito,Soporte Ventas,1088.2
TRX-12079,2023-10-04,Vino Malbec,9,2590.5,CLI-859,Neuquén,Efectivo,Juan Pérez,1266.47
TRX-10959,2023-04-05,Bonarda,11,5206.16,CLI-742,Neuquén,Tarjeta de Crédito,Juan Pérez,1169.8
TRX-11854,2023-04-09,Bonarda,5,,CLI-580,Salta,,Luis Rodriguez,496.46
TRX-11727,2024-03-01,Syrah,5,8456.21,CLI-1296,Catamarca,,Luis Rodriguez,1497.88
TRX-10610,2023-11-04,Vino Malbec,18,2333.16,CLI-1113,Neuquén,Transferencia,Luis Rodriguez,467.42
TRX-10570,2024-01-16,Syrah,3,2017.34,CLI-933,San Juan,App Mobile,Marta Gómez,416.28
TRX-11979,2024-01-30,Syrah,15,2893.73,CLI-593,Catamarca,Transferencia,Marta Gómez,1386.87
TRX-11317,05/06/2023,Vino Blend,12,6300.47,CLI-635,San Juan,App Mobile,Marta Gómez,575.68
TRX-10343,2023-06-19,Vino Blend,17,9670.78,CLI-608,La Rioja,Efectivo,Juan Pérez,578.77
TRX-10587,2023-06-17,Espumante,18,8321.56,CLI-943,San Juan,Efectivo,Luis Rodriguez,1240.96
TRX-10636,2024-01-08,Vino Rosado,21,7801.14,CLI-548,San Juan,Tarjeta de Crédito,Luis Rodriguez,745.76
TRX-10434,2024-03-10,Bonarda,15,3694.8,CLI-1215,San Juan,Transferencia,Marta Gómez,898.68
TRX-11903,2024-02-23,Syrah,16,1815.59,CLI-834,Catamarca,Tarjeta de Crédito,Marta Gómez,1221.7
TRX-10097,2023-09-21,Vino Chardonnay,2,11516.57,CLI-1154,Neuquén,Efectivo,Marta Gómez,1116.37
TRX-12451,2023-12-13,Vino Rosado,5,9381.31,CLI-1171,Catamarca,App Mobile,Marta Gómez,1499.24
TRX-12069,2023-09-24,Vino Rosado,7,5978.9,CLI-782,Mendoza,,Soporte Ventas,1258.89
TRX-11537,2023-09-22,Vino Blend,4,2199.17,CLI-1241,Catamarca,Transferencia,Soporte Ventas,491.59
TRX-12316,2023-09-27,Vino Malbec,9,,CLI-1438,Catamarca,,Ana García,291.12
TRX-12411,2023-02-08,Vino Malbec,2,3043.68,CLI-578,Salta,Transferencia,Luis Rodriguez,504.46
TRX-11517,01/09/2023,Vino Chardonnay,9,3377.27,CLI-865,Catamarca,App Mobile,Juan Pérez,1249.87
TRX-10965,2024-01-27,Vino Malbec,5,8859.33,CLI-1037,Neuquén,Tarjeta de Crédito,Luis Rodriguez,1005.91
TRX-11633,2023-08-16,Espumante,10,11704.94,CLI-1368,Salta,Transferencia,Luis Rodriguez,527.61
TRX-10528,2024-03-15,Cabernet Sauvignon,8,2280.39,CLI-550,Neuquén,Efectivo,Luis Rodriguez,683.46
TRX-10176,2023-11-17,Vino Malbec,11,4740.86,CLI-902,Neuquén,,Luis Rodriguez,1309.43
TRX-11704,2023-07-10,Vino Blend,7,4898.88,CLI-676,San Juan,App Mobile,Ana García,1240.03
TRX-12090,2023-11-23,Cabernet Sauvignon,12,3971.52,CLI-590,La Rioja,Tarjeta de Crédito,Marta Gómez,931.68
TRX-12075,2023-05-22,Syrah,17,10314.95,CLI-698,Catamarca,,Juan Pérez,989.14
TRX-10572,2023-11-26,Syrah,9,10734.48,CLI-1393,Neuquén,,Soporte Ventas,1239.94
TRX-12364,2023-03-21,Vino Blend,23,8272.98,CLI-775,La Rioja,,Juan Pérez,1330.34
TRX-10592,14/02/2024,Cabernet Sauvignon,18,3913.82,CLI-546,Neuquén,,Ana García,1070.13
TRX-11325,2023-01-22,Syrah,10,7009.95,CLI-640,Mendoza,App Mobile,Luis Rodriguez,268.34
TRX-10894,2023-09-14,Vino Blend,16,7761.02,CLI-1238,Mendoza,Transferencia,Marta Gómez,957.21
TRX-10628,2023-06-02,Vino Chardonnay,6,,CLI-1261,La Rioja,,Soporte Ventas,368.99
TRX-12208,2023-08-24,Vino Rosado,15,9941.54,CLI-1319,Mendoza,App Mobile,Ana García,210.73
TRX-10424,2023-04-14,Vino Chardonnay,19,8878.95,CLI-600,Catamarca,App Mobile,Ana García,277.14
TRX-11931,2023-02-15,Espumante,4,11768.2,CLI-796,Neuquén,App Mobile,Soporte Ventas,483.46
TRX-10383,2024-03-07,Vino Chardonnay,13,3211.61,CLI-864,La Rioja,Efectivo,Luis Rodriguez,1103.82
TRX-10852,2023-06-29,Syrah,1,9259.86,CLI-1192,Mendoza,App Mobile,Marta Gómez,1287.26
TRX-11880,2023-03-09,Espumante,24,4546.47,CLI-892,Salta,,Ana García,900.24
TRX-10370,2023-06-21,Cabernet Sauvignon,21,10773.67,CLI-1259,Catamarca,,Marta Gómez,450.21
TRX-12443,2023-07-10,Vino Chardonnay,23,8583.9,CLI-914,La Rioja,App Mobile,Soporte Ventas,229.43
TRX-11753,2023-06-10,Bonarda,3,11071.43,CLI-1008,Mendoza,Tarjeta de Crédito,Ana García,1375.79
TRX-11105,2023-10-11,Espumante,6,6612.63,CLI-509,Catamarca,Efectivo,Marta Gómez,1104.12
TRX-12068,2023-10-13,Cabernet Sauvignon,11,2419.66,CLI-698,Catamarca,Transferencia,Soporte Ventas,970.49
TRX-10164,2023-12-19,Vino Rosado,8,2026.05,CLI-916,Catamarca,Tarjeta de Crédito,Juan Pérez,1388.39
TRX-11336,2024-02-01,Vino Rosado,17,2750.48,CLI-1012,San Juan,,Juan Pérez,814.19
TRX-12189,2023-08-25,Syrah,5,4117.1,CLI-538,La Rioja,,Soporte Ventas,414.21
TRX-10895,2023-08-19,Espumante,6,10044.86,CLI-1345,Salta,App Mobile,Luis Rodriguez,231.36
TRX-12384,2023-10-02,Vino Malbec,19,7636.1,CLI-960,Catamarca,,Soporte Ventas,1408.33
TRX-12246,2024-01-26,Syrah,17,1593.19,CLI-1411,Mendoza,Transferencia,Soporte Ventas,826.49
TRX-10943,2023-06-27,Vino Malbec,12,3396.94,CLI-1337,Mendoza,Tarjeta de Crédito,Ana García,1413.53
TRX-11495,2023-04-20,Bonarda,3,3875.73,CLI-1416,San Juan,Transferencia,Soporte Ventas,388.3
TRX-11171,2023-01-18,Bonarda,2,8161.07,CLI-1313,Catamarca,App Mobile,Luis Rodriguez,598.69
TRX-10671,2023-05-02,Vino Malbec,6,8762.64,CLI-814,La Rioja,Efectivo,Marta Gómez,869.52
TRX-12001,2024-02-21,Vino Blend,22,6115.18,CLI-604,Neuquén,Efectivo,Soporte Ventas,1130.31
TRX-11422,2023-10-22,Bonarda,5,11445.0,CLI-534,Mendoza,Tarjeta de Crédito,Ana García,774.2
TRX-12406,2023-11-16,Espumante,9,6594.51,CLI-1244,Neuquén,App Mobile,Soporte Ventas,1000.32
TRX-10689,2023-06-19,Vino Chardonnay,23,1866.76,CLI-899,Mendoza,Efectivo,Marta Gómez,1459.32
